Repo Id,Commit Id,Date,Message
59972929,7c5e4961507026c21ff57d8d60d3d45ced1f554a,2016-05-31T18:40:28Z,APK Added - Stable Release
59972929,d11bc609aa8b4763bc72041e71508a8ac0c8fd55,2016-05-31T18:37:57Z,Delete IEEE MyEvent App.apk
59972929,80d0902e458f372d565bc25314aa2f33b27ba470,2016-05-31T18:36:09Z,Merge remote-tracking branch 'refs/remotes/origin/master'
59972929,f7cc9bb0fb92b1b6232d4559fff155390e695b49,2016-05-31T18:34:52Z,Stable Release
59972929,8b41cb5e8f19dcc935594a4101421964b3da6b11,2016-05-30T20:41:11Z,APK Added
59972929,eaf5eee88aeae27d89215df14fb24036733b387a,2016-05-30T19:43:46Z,Merge remote-tracking branch 'refs/remotes/origin/master'
59972929,4b9a920d9d22e13e91304c61670e33509da3eceb,2016-05-30T19:43:26Z,New Update
59972929,19ad1e17f55dbc1441d9b721cea84405ef58ba92,2016-05-30T17:00:10Z,Create README.md
59972929,c0411ecdc0aeca8fc26fd4ed482860d4f685f2c9,2016-05-30T16:54:28Z,Delete PHP
59972929,1aaaeec1917951935bec227b104f7702591e3108,2016-05-30T16:52:55Z,Working Mode
59972929,aee937aa348e7cda65bf856ad1264be382a608a4,2016-05-30T10:49:58Z,Merge remote-tracking branch 'refs/remotes/origin/master'
59972929,73f168c1755cc285dfde96a54a9d2fc97033b08c,2016-05-30T10:48:03Z,Added Delete Event
59972929,4a9b88b371371958ca48f84ba1b42a3dd74363c0,2016-05-30T05:53:41Z,Added PHP Files
59972929,28ca7e3189551486baf68e82ca4aa61d65216b9a,2016-05-30T05:48:03Z,Floating Action added
59972929,a0fd35112c704419236c476fa356db342a9bcece,2016-05-30T04:34:08Z,Merge remote-tracking branch 'refs/remotes/origin/master'
59972929,c53319e4691354c425dce304b4d378dbe185fd7e,2016-05-30T04:33:18Z,Addition Done
59972929,b3e19335d98146fcf2f896ab43eae0ab83007ac0,2016-05-30T02:25:57Z,Delete readme.md
59972929,fe5207f6f4b6cb6bce3d69dba5cc4612a2a1ade9,2016-05-30T02:22:57Z,Merge remote-tracking branch 'refs/remotes/origin/master'
59972929,7b308c02ba7c646ab364e5d3dfc46804e9fc4233,2016-05-30T02:17:11Z,Changed Icon
59972929,c9dd6229693f62760e089dab5c6811935f48bdbd,2016-05-30T02:01:54Z,Update readme.md
59972929,6a8322189732b2fe889edccc7fed5999c4d475c5,2016-05-30T02:01:23Z,Update readme.md
59972929,c2603202b67490c7fa3c22020f91a18dfde7952e,2016-05-30T02:00:27Z,Create readme.md
59972929,17fc2430dfbbbdcf4a32343846871e435eb4d466,2016-05-30T01:51:49Z,Test Release
171322573,5051139f5267e1ec9f3b6c9abaef28ddc544e0bc,2019-05-25T00:22:08Z,Update the dependencies
171322573,0ed489a4da6a4d32a47677108c8d00c9466bdb58,2019-05-13T06:53:30Z,Update README.md
171322573,f434a1e004b108fcbfe09c99321418c52673ed84,2019-03-31T10:13:19Z,Make minor changes to descriptions
171322573,80f7ede9ada64494fe3d6254cf39e67b3aba352f,2019-03-28T21:39:29Z,Add requirements.txt file
171322573,c12a7aef9fe81a272833040aad8a256e3230ab3f,2019-03-28T21:37:40Z,Add machine learning models and analyse results
171322573,7abc5718421240d64d8e0f989dd71cbe09d891a7,2019-03-27T23:19:51Z,Add code for Data Manipulation
171322573,02d55cbfaa25ce242d64ecb5432bcde2fad3d8b6,2019-03-01T12:00:34Z,Column wise exploratory data analysis
171322573,b09223302ace2a9641d454049475e8c67823491f,2019-02-19T18:28:38Z,Exploratory Data Analysis
171322573,e840f7177b991e5848ff29b8675d2ba6871dde08,2019-02-18T19:49:42Z,Create notebook and import data
171322573,9f7a84d9c0458bdca156708fec41b2a0b5f93685,2019-02-18T16:59:52Z,Initial commit
167793527,424ab132e3da76fb9c3db4362ea89c67bd84407b,2019-02-11T11:03:41Z,Update Medium API use to fetch posts and claps
167793527,e8bfe2da1266b5a33fb85234607604dfb1c57195,2019-02-02T13:38:43Z,Remove clap count as not all articles get fetched
167793527,c2ef43e06360d072d7a390ad3680292b84373812,2019-01-28T18:56:28Z,Use cors-anywhere to fetch Medium data
167793527,2114a1af76c46657d06dcf1468379277b9afbed4,2019-01-28T14:04:13Z,Remove extra CSS
167793527,7582db941eb1870a5575185a7b3e20ee83d6b00d,2019-01-28T14:02:11Z,Add medium articles section
167793527,fac5561ce05fd3d008696362e45b7f00aff2b57e,2019-01-28T07:19:27Z,Add Error handling to API requests
167793527,9c7cb145c40345265a9f03a3cb48120c33dbc6d2,2019-01-27T19:41:56Z,Add main.js for combined handling
167793527,cc373386d3ec7d299a1fa44ae71d4e9029b36293,2019-01-27T17:37:05Z,Minor text changes
167793527,3dbf0404c3413718ccd480a86df172908b00377f,2019-01-27T17:30:38Z,Add support for less and include GitHub data
167793527,f12a8eebe72124c3a4540abe37e4d1e62033d042,2019-01-27T10:17:19Z,Add support for multiple screen sizes
167793527,4886ade0a9fef1b86498ba2a1ab5bb73f536b8bc,2019-01-27T09:57:28Z,Basic website
174317216,f73864817bf09321ab9ae4264de9ddfd19c196a0,2019-03-31T19:04:01Z,Add data for model selection section
174317216,379ec9e1dadebb635d1c08b02f523edc4cb99e89,2019-03-31T19:03:34Z,Add code for kfold cross validation and xgboost
174317216,f6538255b9e6cb4b87ea3f6afcd88b51bfd18b1f,2019-03-30T07:18:33Z,Work with Dimensionality reduction techniques
174317216,75783090ae9f1ac7fb308fe47b90f22daf9ab7a3,2019-03-30T07:17:58Z,Update to deep learning notebook
174317216,89979e8f93cfa0d6d590a78acbfe177662406f3a,2019-03-29T22:49:41Z,Add code for CNN
174317216,e674d0393056be451a7766fd073c794a9c8019e5,2019-03-28T19:37:52Z,Add code for Artificial Neural Network using Keras
174317216,e9668e039ca1a12b8b4dd8d470ea6ea3aaa3475d,2019-03-22T17:21:37Z,Add work for Natural Language Processing
174317216,ab4b7f81158ae517bbc567256ccdc3833cd41917,2019-03-22T17:21:20Z,Add notebook and data for Reinforcement Learning
